Fuel Loadings = tons / acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,ThSound,ThRotten,ThousandHourDc1Sz1,ThousandHourDc1Sz2,ThousandHourDc1Sz3,ThousandHourDc1Sz4,ThousandHourDc1Sz5,ThousandHourDc2Sz1,ThousandHourDc2Sz2,ThousandHourDc2Sz3,ThousandHourDc2Sz4,ThousandHourDc2Sz5,ThousandHourDc3Sz1,ThousandHourDc3Sz2,ThousandHourDc3Sz3,ThousandHourDc3Sz4,ThousandHourDc3Sz5,ThousandHourDc4Sz1,ThousandHourDc4Sz2,ThousandHourDc4Sz3,ThousandHourDc4Sz4,ThousandHourDc4Sz5,ThousandHourDc5Sz1,ThousandHourDc5Sz2,ThousandHourDc5Sz3,ThousandHourDc5Sz4,ThousandHourDc5Sz5,Th_3_6_Snd,Th_6_12_Snd,Th_12_20_Snd,Th_20_35_Snd,Th_35_50_Snd,Th_GT_50_Snd,Th_3_6_Rot,Th_6_12_Rot,Th_12_20_Rot,Th_20_35_Rot,Th_35_50_Rot,Th_GT_50_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
PIAB 05,16,02Year5,0.067710524,1.154659418,1.187340695,2.409710637,0.852134455,0.855711091,0,0,0,0,0,0,0,0,0,0,0.852134455,0,0,0,0,0,0.855711091,0,0,0,0,0,0,0,0,0.852134455,0,0,0,0,0,0,0.855711091,0,0,0,0,4.117556183,0.6615675,1.22031525,5.999438933,0.0375,0.2825,0.32,0
PIAB 06,0,PR01,0.116737214,0.936767571,0,1.053504784,0,0.749540234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749540234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749540234,0,0,0,0,1.803045018,12.261051,2.88339975,16.94749577,0.695,0.6675,1.3625,0
PIAB 06,5,Pre,0.411718575,1.227475358,0.297187414,1.936381347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.936381347,12.34926,3.29377125,17.5794126,0.7,0.7625,1.4625,0
PIAB 06,6,01Post,0.054527893,0.289852175,0.297187414,0.641567482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641567482,5.910003,1.76027775,8.311848232,0.335,0.4075,0.7425,0
PIAB 06,7,01Year1,0.082243374,0.409728861,0,0.491972235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491972235,1.675971,0.93953475,3.107477985,0.095,0.2175,0.3125,0
PIAB 06,8,01Year2,0.048050557,0.878112646,0,0.926163203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926163203,2.0729115,1.079925,4.078999703,0.1175,0.25,0.3675,0
PIAB 06,9,01Year5,0.123716255,1.286985895,0,1.410702149,0.27020408,0,0,0,0,0,0,0,0,0,0,0,0.27020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020408,0,0,0,0,0,0,0,0,0,0,0,1.68090623,4.145823,2.34343725,8.17016648,0.235,0.5425,0.7775,0
PIAB 06,10,01Year10,0.219014641,1.403440132,0.594374827,2.2168296,0.27020408,0,0,0,0,0,0,0,0,0,0,0,0.27020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020408,0,0,0,0,0,0,0,0,0,0,0,2.48703368,3.881196,1.1879175,7.55614718,0.22,0.275,0.495,0
PIAB 06,13,02Post,0.048150898,0.820313333,0.904760172,1.773224403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773224403,2.558061,1.5334935,5.864778903,0.145,0.355,0.5,0
PIAB 06,14,02Year1,0.020636099,0.703003484,0.603173448,1.326813031,4.962932089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.962932089,0,0,0,0,0,0,0,0,0,0,0,0,0,4.962932089,0,0,0,0,0,0,0,0,0,6.28974512,1.058508,1.37150475,8.71975787,0.06,0.3175,0.3775,0
PIAB 06,15,02Year2,0.089322756,0.526183098,0.603173448,1.218679302,4.323265286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.323265286,0,0,0,0,0,0,0,0,0,0,0,0,0,4.323265286,0,0,0,0,0,0,0,0,0,5.541944588,1.940598,1.45789875,8.940441338,0.11,0.3375,0.4475,0
PIAB 06,16,02Year5,0.102678791,1.397450848,1.206346896,2.706476535,0,5.93556639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808533776,0,0,5.127032614,0,0,0,0,0,0,0,0,0,0,0,0,0.808533776,0,5.127032614,0,0,0,8.642042925,8.644482,2.030259,19.31678392,0.49,0.47,0.96,0
PIAB 07,5,Pre,0.297911886,1.097001485,2.078042839,3.47295621,18.41045786,25.53556051,0,0,0,0,0,0,0,0,0,0,0.542742134,2.127868243,2.171294125,0,13.56855336,0.353582677,0,0,25.18197783,0,0,0,0,0,0,0.542742134,4.299162368,0,13.56855336,0,0,0.353582677,0,25.18197783,0,0,0,47.41897458,11.2466475,7.65666825,66.32229033,0.6375,1.7725,2.41,0
PIAB 07,6,01Post,0.081247958,1.443364679,2.968715301,4.493327938,4.218503038,9.097431667,0,0,0,0,0,0,0,0,0,0,0.695578319,1.56333177,1.959592948,0,0,0,0,2.113082487,0,6.984349181,0,0,0,0,0,0.695578319,3.522924718,0,0,0,0,0,2.113082487,0,6.984349181,0,0,17.80926264,3.2196285,1.339107,22.36799814,0.1825,0.31,0.4925,0
PIAB 07,7,01Year1,0.115097128,1.039236768,1.781166857,2.935500753,2.524932007,9.085134716,0,0,0,0,0,0,0,0,0,0,0.439621129,0,2.085310878,0,0,0.567388843,0.671296618,1.54307412,6.303375136,0,0,0,0,0,0,0.439621129,2.085310878,0,0,0,0,0.567388843,2.214370738,6.303375136,0,0,0,14.54556748,5.3366445,1.8358725,21.71808448,0.3025,0.425,0.7275,0
PIAB 07,8,01Year2,0.121867368,0.981515341,0.890583428,1.993966137,0.47956695,15.28181671,0,0,0,0,0,0,0,0,0,0,0.47956695,0,0,0,0,0.190148906,1.855495985,2.113082487,3.422844358,7.700244972,0,0,0,0,0,0.47956695,0,0,0,0,0,0.190148906,3.968578472,3.422844358,7.700244972,0,0,17.7553498,2.558061,0.91793625,21.23134705,0.145,0.2125,0.3575,0
PIAB 07,9,01Year5,0.189577891,1.212461655,0.593707447,1.995746993,18.57411889,0,0,0,0,0,0,0,0,0,0,0,0.656816473,2.909534128,6.32389414,0,8.683874148,0,0,0,0,0,0,0,0,0,0,0.656816473,9.233428268,0,8.683874148,0,0,0,0,0,0,0,0,20.56986588,6.792093,1.5766905,28.93864938,0.385,0.365,0.75,0
PIAB 07,10,01Year10,0.054165982,1.212444339,2.671750285,3.938360607,30.98764082,0,0,0,0,0,0,0,0,0,0,0,1.546913573,4.185169426,11.56691665,4.565145898,9.123495277,0,0,0,0,0,0,0,0,0,0,1.546913573,15.75208607,4.565145898,9.123495277,0,0,0,0,0,0,0,0,34.92600143,4.41045,4.20090825,43.53735968,0.25,0.9725,1.2225,0
PIAB 07,13,02Post,0,0.288667741,2.078131873,2.366799614,28.12169456,0,0,0,0,0,0,0,0,0,0,0,1.085484268,1.56333177,4.798166055,11.10074122,9.573971248,0,0,0,0,0,0,0,0,0,0,1.085484268,6.361497825,11.10074122,9.573971248,0,0,0,0,0,0,0,0,30.48849417,3.440151,1.02592875,34.95457392,0.195,0.2375,0.4325,0
PIAB 07,14,02Year1,0.027085022,0.346415142,2.078087356,2.451587519,25.07117124,2.514742798,0,0,0,0,0,0,0,0,0,0,0.786976096,0.781665886,4.353150884,0,19.14937837,0,0,0,2.514742798,0,0,0,0,0,0,0.786976096,5.134816771,0,19.14937837,0,0,0,0,2.514742798,0,0,0,30.03750155,1.411344,1.0151295,32.46397505,0.08,0.235,0.315,0
PIAB 07,15,02Year2,0.033855262,0.519614055,1.781211374,2.334680691,20.78284824,4.793728458,0,0,0,0,0,0,0,0,0,0,1.753254077,0,0,19.02959416,0,0.353635706,0,1.925349955,2.514742798,0,0,0,0,0,0,1.753254077,0,19.02959416,0,0,0,0.353635706,1.925349955,2.514742798,0,0,0,27.91125739,2.6021655,1.69548225,32.20890514,0.1475,0.3925,0.54,0
PIAB 07,16,02Year5,0.00677024,1.270183082,5.046580072,6.323533394,4.040527111,13.7120965,0,0,0,0,0,0,0,0,0,0,1.364670824,0.917371769,1.758484518,0,0,0.964857914,0,3.160630122,9.586608466,0,0,0,0,0,0,1.364670824,2.675856287,0,0,0,0,0.964857914,3.160630122,9.586608466,0,0,0,24.07615701,3.616569,2.246244,29.93897001,0.205,0.52,0.725,0
PIAB 07,17,02Year10,0.013541496,0.635082883,2.671794802,3.320419181,18.5835892,16.15681905,0,0,0,0,0,0,0,0,0,0,1.118147289,0,0,7.430139829,10.03530208,1.776815349,0,3.322192951,11.05781075,0,0,0,0,0,0,1.118147289,0,7.430139829,10.03530208,0,0,1.776815349,3.322192951,11.05781075,0,0,0,38.06082742,14.2457535,1.93306575,54.23964667,0.8075,0.4475,1.255,0
PIAB 07,19,03Post,0,0.288685057,1.781211374,2.069896431,18.45328469,3.741553086,0,0,0,0,0,0,0,0,0,0,1.042116993,0,0,7.83719643,9.573971263,0.790222997,0,0,2.951330089,0,0,0,0,0,0,1.042116993,0,7.83719643,9.573971263,0,0,0.790222997,0,2.951330089,0,0,0,24.2647342,3.263733,2.375835,29.9043022,0.185,0.55,0.735,0
PIAB 07,20,03Year1,0.006771255,0.288667741,0.890627945,1.186066942,7.924116569,7.914570794,0,0,0,0,0,0,0,0,0,0,0.890178499,0,0,7.033938071,0,0.353635706,0,0,7.560935088,0,0,0,0,0,0,0.890178499,0,7.033938071,0,0,0,0.353635706,0,7.560935088,0,0,0,17.02475431,3.2196285,1.06912575,21.31350856,0.1825,0.2475,0.43,0
PIAB 07,21,03Year2,0.013542511,0.404136569,1.18745941,1.60513849,9.829125998,6.953890209,0,0,0,0,0,0,0,0,0,0,0.705630707,0,0,0,9.123495291,0.650515064,0,0,6.303375145,0,0,0,0,0,0,0.705630707,0,0,9.123495291,0,0,0.650515064,0,6.303375145,0,0,0,18.3881547,3.5724645,1.72788,23.6884992,0.2025,0.4,0.6025,0
PIAB 07,22,03Year5,0.00677024,0.346406484,1.781211374,2.134388098,7.299881717,10.31119607,0,0,0,0,0,0,0,0,0,0,0.265943646,0,0,7.033938071,0,0,0,0,10.31119607,0,0,0,0,0,0,0.265943646,0,7.033938071,0,0,0,0,0,10.31119607,0,0,0,19.74546588,6.17463,2.548623,28.46871888,0.35,0.59,0.94,0
PIAB 08,5,Pre,0.190032659,2.954553603,4.767472182,7.912058444,3.470971453,4.728972457,0,0,0,0,0,0,0,0,0,0,0.825385924,0,2.645585529,0,0,0.568295578,0.737832521,0,3.422844358,0,0,0,0,0,0,0.825385924,2.645585529,0,0,0,0,0.568295578,0.737832521,3.422844358,0,0,0,16.11200235,8.203437,2.64581625,26.9612556,0.465,0.6125,1.0775,0
PIAB 08,6,01Post,0.054325682,0.86761886,1.788563438,2.710507981,9.507406395,0,0,0,0,0,0,0,0,0,0,0,2.850982813,0,1.7710118,4.885411782,0,0,0,0,0,0,0,0,0,0,0,2.850982813,1.7710118,4.885411782,0,0,0,0,0,0,0,0,0,12.21791438,6.527466,1.6198875,20.36526788,0.37,0.375,0.745,0
PIAB 08,7,01Year1,0.081373978,0.809569783,0.893483893,1.784427654,7.026462322,0,0,0,0,0,0,0,0,0,0,0,2.461316423,0,0,4.565145898,0,0,0,0,0,0,0,0,0,0,0,2.461316423,0,4.565145898,0,0,0,0,0,0,0,0,0,8.810889976,5.645376,2.66741475,17.12368073,0.32,0.6175,0.9375,0
PIAB 08,8,01Year2,0.101716489,0.694000025,0.594537828,1.390254343,2.754985232,4.84191793,0,0,0,0,0,0,0,0,0,0,0.983973431,0,1.7710118,0,0,0.371264075,0,0,4.470653856,0,0,0,0,0,0,0.983973431,1.7710118,0,0,0,0,0.371264075,0,4.470653856,0,0,0,8.987157505,5.204331,1.3175085,15.508997,0.295,0.305,0.6,0
PIAB 08,9,01Year5,0.183585898,1.217179894,1.190359875,2.591125668,20.30971399,4.928601311,0,0,0,0,0,0,0,0,0,0,1.988553046,2.098863759,2.630021972,0,13.59227521,0.999315695,0,0,3.929285615,0,0,0,0,0,0,1.988553046,4.728885731,0,13.59227521,0,0,0.999315695,0,3.929285615,0,0,0,27.82944097,4.9838085,4.3844955,37.19774497,0.2825,1.015,1.2975,0
PIAB 08,10,01Year10,0.347017932,2.028085106,1.189075656,3.564178694,21.30059305,2.794158664,0,0,0,0,0,0,0,0,0,0,2.480877094,1.389628242,4.816456301,12.61363142,0,0.279415866,0,0,2.514742798,0,0,0,0,0,0,2.480877094,6.206084543,12.61363142,0,0,0,0.279415866,0,2.514742798,0,0,0,27.65893041,7.5418695,4.7732685,39.97406841,0.4275,1.105,1.5325,0
PIAB 08,11,01Year20,0.149234071,1.44744796,1.192118527,2.788800558,4.204579227,16.65312165,0,0,0,0,0,0,0,0,0,0,1.577313331,2.627265896,0,0,0,0.651437184,1.117663466,2.115299177,5.055014532,7.713707297,0,0,0,0,0,1.577313331,2.627265896,0,0,0,0,0.651437184,3.232962642,5.055014532,7.713707297,0,0,23.64650144,16.2745605,3.9957225,43.91678444,0.9225,0.925,1.8475,0
PIAB 09,0,PR01,0.243719842,1.039121326,0.890494395,2.173335563,0,9.079653935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628591426,0,0,8.451062509,0,0,0,0,0,0,0,0,0,0,0,0,0.628591426,0,8.451062509,0,0,11.2529895,7.7182875,2.96979375,21.94107075,0.4375,0.6875,1.125,0
PIAB 09,5,Pre,0.209869996,1.270024348,1.187311019,2.667205363,0.347354966,7.700244972,0,0,0,0,0,0,0,0,0,0,0.347354966,0,0,0,0,0,0,0,0,7.700244972,0,0,0,0,0,0.347354966,0,0,0,0,0,0,0,0,7.700244972,0,0,10.7148053,9.350154,2.419032,22.4839913,0.53,0.56,1.09,0
PIAB 09,6,01Post,0.047390327,0.115454397,0,0.162844724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162844724,0,0.11879175,0.281636474,0,0.0275,0.0275,0
PIAB 09,7,01Year1,0.081240512,0,0,0.081240512,1.584727798,0,0,0,0,0,0,0,0,0,0,0,0.1953774,1.389350398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1953774,1.389350398,0,0,0,0,0,0,0,0,0,0,1.665968309,0.088209,0.14039025,1.894567559,0.005,0.0325,0.0375,0
PIAB 09,8,01Year2,0.081240173,0.230914567,0,0.312154741,2.04606838,0,0,0,0,0,0,0,0,0,0,0,0.656717982,1.389350398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656717982,1.389350398,0,0,0,0,0,0,0,0,0,0,2.358223121,0,0.086394,2.444617121,0,0.02,0.02,0
PIAB 09,9,01Year5,0.14894122,2.135969851,5.936525414,8.221436485,59.2794903,0,0,0,0,0,0,0,0,0,0,0,4.908642369,8.195110726,14.43656902,19.74999443,11.98917375,0,0,0,0,0,0,0,0,0,0,4.908642369,22.63167975,19.74999443,11.98917375,0,0,0,0,0,0,0,0,67.50092678,0,1.24191375,68.74284053,0,0.2875,0.2875,0
PIAB 09,10,01Year10,0.060931145,1.039109781,6.233327198,7.333368124,31.11760766,35.00328348,0,0,0,0,0,0,0,0,0,0,4.914063278,4.466721907,4.352791917,7.348728498,10.03530206,0.436499999,2.745584996,5.451981238,15.45671727,10.91249998,0,0,0,0,0,4.914063278,8.819513823,7.348728498,10.03530206,0,0,0.436499999,8.197566233,15.45671727,10.91249998,0,0,73.45425927,0.88209,1.78187625,76.11822552,0.05,0.4125,0.4625,0
PIAB 09,13,02Post,0.01354048,0,0.296816624,0.310357105,1.085447366,8.097479844,0,0,0,0,0,0,0,0,0,0,1.085447366,0,0,0,0,1.004000196,0,1.746087298,5.34739235,0,0,0,0,0,0,1.085447366,0,0,0,0,0,1.004000196,1.746087298,5.34739235,0,0,0,9.493284315,0,0.0647955,9.558079815,0,0.015,0.015,0
PIAB 09,14,02Year1,0.013539803,0.115454397,0,0.128994201,1.052884466,6.744262188,0,0,0,0,0,0,0,0,0,0,1.052884466,0,0,0,0,0.279373968,1.117495871,0,5.34739235,0,0,0,0,0,0,1.052884466,0,0,0,0,0,0.279373968,1.117495871,5.34739235,0,0,0,7.926140855,0,0.18358725,8.109728105,0,0.0425,0.0425,0
PIAB 09,15,02Year2,0.006769902,0.057730085,0.296816624,0.361316611,1.128886275,6.744240363,0,0,0,0,0,0,0,0,0,0,0.3473376,0.781548675,0,0,0,0.873021824,1.117495871,0,4.753722668,0,0,0,0,0,0,0.3473376,0.781548675,0,0,0,0,0.873021824,1.117495871,4.753722668,0,0,0,8.234443249,0.088209,0.215985,8.538637249,0.005,0.05,0.055,0
PIAB 09,16,02Year5,0.040620764,0.057730085,0.296816624,0.395167473,0.7055295,5.919228083,0,0,0,0,0,0,0,0,0,0,0.7055295,0,0,0,0,0.873035792,0,0,5.046192291,0,0,0,0,0,0,0.7055295,0,0,0,0,0,0.873035792,0,5.046192291,0,0,0,7.019925056,0.176418,0.604758,7.801101056,0.01,0.14,0.15,0
PIAB 10,5,Pre,0.277611996,0.808273136,1.781255891,2.867141023,0.26598353,0.982321404,0,0,0,0,0,0,0,0,0,0,0.26598353,0,0,0,0,0,0.982321404,0,0,0,0,0,0,0,0,0.26598353,0,0,0,0,0,0,0.982321404,0,0,0,0,4.115445958,30.079269,7.1923005,41.38701546,1.705,1.665,3.37,0
PIAB 10,6,01Post,0.135425109,0.923750622,0.296875982,1.356051713,6.090426841,1.746349162,0,0,0,0,0,0,0,0,0,0,0.53191388,0,0,5.558512961,0,0,0,1.746349162,0,0,0,0,0,0,0,0.53191388,0,5.558512961,0,0,0,0,1.746349162,0,0,0,0,9.192827716,15.612993,0.61555725,25.42137797,0.885,0.1425,1.0275,0
PIAB 10,7,01Year1,0.067709847,0.577375886,0.890627945,1.535713678,6.106764727,1.615372975,0,0,0,0,0,0,0,0,0,0,0.195416471,0,0,5.911348256,0,0.353635705,1.26173727,0,0,0,0,0,0,0,0,0.195416471,0,5.911348256,0,0,0,0.353635705,1.26173727,0,0,0,0,9.257851381,9.9235125,2.1382515,21.31961538,0.5625,0.495,1.0575,0
PIAB 10,8,01Year2,0.223448722,1.50118423,0.593751964,2.318384915,9.759913912,1.26173727,0,0,0,0,0,0,0,0,0,0,0.461346821,0,5.042830606,4.255736486,0,0,1.26173727,0,0,0,0,0,0,0,0,0.461346821,5.042830606,4.255736486,0,0,0,0,1.26173727,0,0,0,0,13.3400361,9.5706765,2.94819525,25.85890785,0.5425,0.6825,1.225,0
PIAB 10,9,01Year5,0.250533744,2.424992573,2.968522388,5.644048705,44.28248441,0.982321404,0,0,0,0,0,0,0,0,0,0,0.43968706,2.442705891,9.395841199,17.32630197,14.67794829,0,0.982321404,0,0,0,0,0,0,0,0,0.43968706,11.83854709,17.32630197,14.67794829,0,0,0,0.982321404,0,0,0,0,50.90885452,7.409556,4.56808275,62.88649327,0.42,1.0575,1.4775,0
PIAB 10,10,01Year10,0.629695956,2.829114712,6.233757527,9.692568195,72.72677818,4.282065,0,0,0,0,0,0,0,0,0,0,1.812932107,6.127991459,10.93198731,29.86466493,23.98920237,0.353565,0,0,3.9285,0,0,0,0,0,0,1.812932107,17.05997877,29.86466493,23.98920237,0,0,0.353565,0,3.9285,0,0,0,86.70141138,6.17463,5.5508145,98.42685588,0.35,1.285,1.635,0
PIAB 10,11,01Year20,0.352098514,2.655895597,5.936688632,8.944682743,16.05102812,56.32300177,0,0,0,0,0,0,0,0,0,0,0.879374122,4.592287082,1.758484518,8.820882397,0,0.567492773,2.484087415,9.883770627,26.34583892,17.04181203,0,0,0,0,0,0.879374122,6.3507716,8.820882397,0,0,0,0.567492773,12.36785804,26.34583892,17.04181203,0,0,81.31871263,37.8857655,6.31756125,125.5220394,2.1475,1.4625,3.61,0
PIAB 11,0,PR01,0.288835582,1.016578036,1.546730765,2.852144384,2.562506623,7.034069207,0,0,0,0,0,0,0,0,0,0,1.268765097,1.293741526,0,0,0,0,0,0,7.034069207,0,0,0,0,0,0,1.268765097,1.293741526,0,0,0,0,0,0,7.034069207,0,0,0,12.44872021,14.3339625,6.652338,33.43502071,0.8125,1.54,2.3525,0
PIAB 11,1,PR02,0.212343591,1.991147484,1.502490084,3.705981159,2.963295172,4.437322573,0,0,0,0,0,0,0,0,0,0,1.748602803,1.214692369,0,0,0,0.423133683,0,0,4.014188891,0,0,0,0,0,0,1.748602803,1.214692369,0,0,0,0,0.423133683,0,4.014188891,0,0,0,11.1065989,12.261051,3.282972,26.6506219,0.695,0.76,1.455,0
PIAB 11,2,PR03,0.185774529,0.935399548,2.702057497,3.823231574,8.453924629,1.441018771,0,0,0,0,0,0,0,0,0,0,2.501585007,1.247743714,4.704595909,0,0,0.566817634,0.874201136,0,0,0,0,0,0,0,0,2.501585007,5.952339623,0,0,0,0,0.566817634,0.874201136,0,0,0,0,13.71817497,10.937916,2.34343725,26.99952822,0.62,0.5425,1.1625,0
PIAB 11,5,Pre,0.178783055,1.168953148,1.507202993,2.854939196,2.141393529,4.571427056,0,0,0,0,0,0,0,0,0,0,0.538736049,1.602657481,0,0,0,1.074622511,0,0,3.496804545,0,0,0,0,0,0,0.538736049,1.602657481,0,0,0,0,1.074622511,0,3.496804545,0,0,0,9.567759781,20.817324,5.86399275,36.24907653,1.18,1.3575,2.5375,0
PIAB 11,6,01Post,0.061391427,0.697944966,1.49758372,2.256920113,0.86400679,1.121956503,0,0,0,0,0,0,0,0,0,0,0.86400679,0,0,0,0,0,1.121956503,0,0,0,0,0,0,0,0,0.86400679,0,0,0,0,0,0,1.121956503,0,0,0,0,4.242883406,5.733585,1.4039025,11.38037091,0.325,0.325,0.65,0
PIAB 11,7,01Year1,0.054703546,0.815181892,1.80143615,2.671321588,1.071178896,0.497048958,0,0,0,0,0,0,0,0,0,0,1.071178896,0,0,0,0,0.497048958,0,0,0,0,0,0,0,0,0,1.071178896,0,0,0,0,0,0.497048958,0,0,0,0,0,4.239549442,4.5427635,2.6566155,11.43892844,0.2575,0.615,0.8725,0
PIAB 11,8,01Year2,0.12981379,0.755400633,1.200497171,2.085711594,1.556007634,0.711879656,0,0,0,0,0,0,0,0,0,0,1.556007634,0,0,0,0,0.711879656,0,0,0,0,0,0,0,0,0,1.556007634,0,0,0,0,0,0.711879656,0,0,0,0,0,4.353598884,5.4248535,2.419032,12.19748438,0.3075,0.56,0.8675,0
PIAB 11,9,01Year5,0.170246754,0.63971051,1.800506392,2.610463656,3.21747201,0.356540107,0,0,0,0,0,0,0,0,0,0,0.543461707,2.674010303,0,0,0,0.356540107,0,0,0,0,0,0,0,0,0,0.543461707,2.674010303,0,0,0,0,0.356540107,0,0,0,0,0,6.184475773,4.586868,1.857471,12.62881477,0.26,0.43,0.69,0
PIAB 11,10,01Year10,0.469681626,1.801839123,1.802172452,4.073693201,8.020665876,2.019217326,0,0,0,0,0,0,0,0,0,0,6.002710879,2.017954996,0,0,0,0.877403596,1.141813731,0,0,0,0,0,0,0,0,6.002710879,2.017954996,0,0,0,0,0.877403596,1.141813731,0,0,0,0,14.1135764,9.879408,3.66094575,27.65393015,0.56,0.8475,1.4075,0
PIAB 11,11,01Year20,0.108955056,2.730059609,1.803102211,4.642116875,10.68456165,5.261978938,0,0,0,0,0,0,0,0,0,0,6.216588548,0.923768502,3.544204602,0,0,0.872160906,1.003547224,3.386270808,0,0,0,0,0,0,0,6.216588548,4.467973105,0,0,0,0,0.872160906,4.389818032,0,0,0,0,20.58865747,10.7173935,5.25923475,36.56528572,0.6075,1.2175,1.825,0
PIAB 12,5,Pre,0.379377049,1.501986128,0.297053983,2.17841716,0.657505493,5.09094179,0,0,0,0,0,0,0,0,0,0,0.657505493,0,0,0,0,0,0,5.09094179,0,0,0,0,0,0,0,0.657505493,0,0,0,0,0,0,5.09094179,0,0,0,0,7.926864443,10.6291845,3.22897575,21.78502469,0.6025,0.7475,1.35,0
PIAB 12,6,01Post,0.304868881,1.559906647,0.297187414,2.161962942,2.535254238,1.963620558,0,0,0,0,0,0,0,0,0,0,0,0,2.535254238,0,0,0.548229604,0,1.415390954,0,0,0,0,0,0,0,0,2.535254238,0,0,0,0,0.548229604,1.415390954,0,0,0,0,6.660837738,14.025231,1.56589125,22.25195999,0.795,0.3625,1.1575,0
PIAB 12,7,01Year1,0.331945786,2.426429148,0.594241396,3.352616331,6.454217866,3.009890022,0,0,0,0,0,0,0,0,0,0,0.266262555,0.918334118,5.269621193,0,0,0,1.262493783,1.747396239,0,0,0,0,0,0,0,0.266262555,6.187955311,0,0,0,0,0,3.009890022,0,0,0,0,12.81672422,7.3654515,1.7926755,21.97485122,0.4175,0.415,0.8325,0
PIAB 12,8,01Year2,0.142279591,1.733122853,1.188349362,3.063751806,5.704335568,1.262493783,0,0,0,0,0,0,0,0,0,0,0.657505493,0,5.046830075,0,0,0,1.262493783,0,0,0,0,0,0,0,0,0.657505493,5.046830075,0,0,0,0,0,1.262493783,0,0,0,0,10.03058116,12.5697825,2.764608,25.36497166,0.7125,0.64,1.3525,0
PIAB 12,13,02Post,0.128721853,1.55986337,0.297187414,1.985772637,5.49241231,1.747396239,0,0,0,0,0,0,0,0,0,0,0.657505493,0,4.834906817,0,0,0,0,1.747396239,0,0,0,0,0,0,0,0.657505493,4.834906817,0,0,0,0,0,1.747396239,0,0,0,0,9.225581186,6.6597795,1.50109575,17.38645644,0.3775,0.3475,0.725,0
PIAB 12,14,02Year1,0.115173254,1.213240525,1.782457328,3.110871106,7.415789209,2.114349449,0,0,0,0,0,0,0,0,0,0,0,1.847536096,2.173571878,3.394681235,0,0,0,2.114349449,0,0,0,0,0,0,0,0,4.021107974,3.394681235,0,0,0,0,2.114349449,0,0,0,0,12.64100976,14.289858,0.820743,27.75161076,0.81,0.19,1,0
PIAB 12,15,02Year2,0.142297851,1.271013887,0.891295379,2.304607116,7.383419844,0,0,0,0,0,0,0,0,0,0,0,0.657505493,1.222634181,5.50328017,0,0,0,0,0,0,0,0,0,0,0,0,0.657505493,6.725914351,0,0,0,0,0,0,0,0,0,0,9.68802696,10.1881395,2.9157975,22.79196396,0.5775,0.675,1.2525,0
PIAB 12,16,02Year5,0.237114707,1.444256121,1.781567256,3.462938083,5.035834006,3.695980477,0,0,0,0,0,0,0,0,0,0,0.265943646,2.139868388,2.630021972,0,0,0.742880833,0,0,2.953099644,0,0,0,0,0,0,0.265943646,4.76989036,0,0,0,0,0.742880833,0,2.953099644,0,0,0,12.19475257,12.790305,2.9157975,27.90085507,0.725,0.675,1.4,0
PIAB 12,17,02Year10,0.07451933,0.924416992,1.484513273,2.483449594,3.090806085,5.159854557,0,0,0,0,0,0,0,0,0,0,0,0.917234207,2.173571878,0,0,0,1.485953965,0,3.673900593,0,0,0,0,0,0,0,3.090806085,0,0,0,0,0,1.485953965,3.673900593,0,0,0,10.73411024,20.905533,3.38016525,35.01980849,1.185,0.7825,1.9675,0
